5acedcb1-dfb5-41cd-a379-32a32337585a,777720da-a0c4-4efd-923a-2de419880a3c,KABUPATEN PADANG LAWAS UTARA,280
5540d031-65e3-44a4-8775-a6613afce830,777720da-a0c4-4efd-923a-2de419880a3c,KABUPATEN PADANG LAWAS,279
46ff5f9c-096d-4627-a2a5-59319b5601dd,777720da-a0c4-4efd-923a-2de419880a3c,KOTA GUNUNGSITOLI,444
bdc50c9b-f887-4bc8-bfdc-d7b03e83069d,777720da-a0c4-4efd-923a-2de419880a3c,KABUPATEN NIAS SELATAN,270
ad260b23-3667-4ecb-8e4f-1beb56680e51,777720da-a0c4-4efd-923a-2de419880a3c,KABUPATEN NIAS UTARA,271
22676adb-99a7-4a9d-a1c7-1196adb04274,777720da-a0c4-4efd-923a-2de419880a3c,KABUPATEN NIAS,268
947fd573-3558-4bcb-b999-c207d8dd04ef,777720da-a0c4-4efd-923a-2de419880a3c,KABUPATEN NIAS BARAT,269
51ce142e-845c-4c3c-9c8a-c5e8deab3545,777720da-a0c4-4efd-923a-2de419880a3c,KABUPATEN MANDAILING NATAL,229
5f7cdd3a-a384-49e1-be0b-6c1695347eab,0e8612ac-89a9-4f86-bc5d-5f371cd57592,KOTA BANDA ACEH,420
185a5c1c-74d6-4847-8a08-c9e20bdf5b0f,0e8612ac-89a9-4f86-bc5d-5f371cd57592,KABUPATEN ACEH BESAR,3
18066e6c-2db2-4a43-a1c3-93c5bcd2af53,0e8612ac-89a9-4f86-bc5d-5f371cd57592,KOTA SABANG,487
406e36d4-7f62-4feb-9ebb-f3e69cb7f26a,0e8612ac-89a9-4f86-bc5d-5f371cd57592,KABUPATEN ACEH BARAT,1
935d371c-bdf8-4703-a44c-80bd76df552f,0e8612ac-89a9-4f86-bc5d-5f371cd57592,KABUPATEN ACEH JAYA,4
5359d010-5e2c-45e2-92fa-f13445c3697a,0e8612ac-89a9-4f86-bc5d-5f371cd57592,KABUPATEN NAGAN RAYA,261
5369ddb5-3e88-4b05-b838-6738843423a1,0e8612ac-89a9-4f86-bc5d-5f371cd57592,KABUPATEN ACEH SELATAN,5
